gene_symbol,count
ELP3,2
MYO1D,2
CFB,2
DHDDS,2
LOC101927121,2
KHDRBS3,2
RTEL1 /// RTEL1-TNFRSF6B,2
CAPN15,2
CMAS,2
SAMD10,2
NIP7,2
ZBTB26,2
MRPS27,2
HTR7P1,2
STAB2,2
PIF1,2
ANKRD37,2
KCNJ10,2
RTKN2,2
COL2A1,2
LINC00899,2
APH1B,2
GATC /// SRSF9,2
STX2,2
ATP10B,2
FAM46C,2
PAPD5,2
TXNL4B,2
TCFL5,2
LOC283045,2
LIMS3-LOC440895 /// LOC100288570 /// LOC100507334 /// LOC440895,2
B4GALNT4,2
MAP3K11,2
ZNF512B,2
NAA38,2
COMMD5,2
STX12,2
LLGL2,2
D21S2088E,2
TPD52L1,2
C8orf44-SGK3 /// SGK3,2
SPG21,2
MTMR12,2
LRRC1,2
DPCD,2
BTBD11,2
PTPRK,2
NAA16,2
VCL,2
FUCA1,2
GABRG2,2
MIR5193 /// UBA7,2
KANSL1-AS1,2
SLC4A1,2
PARM1,2
LOC646214,2
BTG4,2
CHFR,2
COL18A1,2
CCNT1,2
SPSB1,2
LOC102725271 /// NTM,2
MPP5,2
WDR77,2
COIL,2
PQLC1,2
ZC3H12B,2
SCN9A,2
CCDC180 /// LOC100499484-C9ORF174,2
DIRC2,2
LAMTOR3,2
LOC100287290,2
ARMC10,2
FBXO30,2
HOXB6,2
LONRF2,2
SLC15A1,2
IL17RE,2
RP11-893F2.14,2
ENG,2
NT5C1B /// NT5C1B-RDH14,2
FGD5,2
IBTK,2
ATP13A3,2
RASSF7,2
DNAJC2,2
FAM185A,2
ZNF45,2
DHCR7,2
TRMT13,2
ARHGAP22-IT1,2
PSMB7,2
TMEM68,2
MAGEA2 /// MAGEA2B,2
LOC283075,2
C12orf40,2
ACSM2A /// ACSM2B,2
RP11-73K9.2,2
OR7D2,2
RBL2,2
LPAR5,2
COMMD5 /// LOC101928879 /// ZNF250,2
PON1,2
SLC7A6OS,2
WSCD2,2
BAIAP2L2,2
AIM1L,2
AKAP6,2
ATP5A1,2
PNMA2,2
TARS,2
WBSCR22,2
AHCTF1,2
SENP8,2
PPP5D1,2
SNRPD1,2
ZSWIM7,2
ERO1LB,2
LSMEM1,2
KCTD16,2
SEC23A,2
PPM1N,2
ADRA1D,2
ZNF573,2
SNX11,2
LINC00474,2
B3GNT1,2
GPR157,2
RFWD2,2
CFDP1,2
NAA60,2
FBXO2,2
NSDHL,2
THUMPD1,2
N4BP2,2
ZNF219,2
LOC101060181 /// ZNF44,2
TOPORS-AS1,2
BNIP2,2
RAB30-AS1,2
C14orf2,2
CD1E,2
PACRG,2
NBEAP1,2
FAM229A,2
NCF4,2
BC027448,2
DHRS4-AS1,2
NKAIN2,2
CD200,2
PCMTD2,2
TTLL7,2
MARCH5,2
EDC3,2
PDCD1LG2,2
GSR,2
LOC101928852 /// ZNF720,2
VPS26B,2
MBOAT2,2
PHLPP1,2
SLC39A13,2
LOC101060691,2
FBXL6,2
ADAMTS12,2
BTC,2
DGCR2,2
STK33,2
ZNF438,2
RSRC2,2
E2F7,2
ADORA3,2
MAFF,2
HFM1,2
ECHDC2,2
RAB5C,2
NPAS1,2
PPARGC1A,2
ANAPC13,2
SH2D3A,2
TMEM185A,2
DOCK2,2
FAM172A,2
QDPR,2
R3HDM1,2
RPRD1B,2
TMEM25,2
MSMB,2
C11orf49,2
DCHS2,2
VIPAS39,2
EFCAB11,2
NDUFB7,2
MCC,2
EPHA6,2
NPY6R,2
TAF1C,2
SALL1,2
LMO2,2
TMEM65,2
RCN2,2
KIAA0430,2
SERAC1,2
POLR2J /// POLR2J2 /// POLR2J3 /// UPK3BL,2
LOC284080,2
DNAJB4,2
DYNC1I1,2
NDST4,2
TRMT5,2
LINC00908,2
MAP3K8,2
LOC101928123,2
SKIDA1,2
COL8A2,2
KCTD12,2
ZNF385D,2
SNX27,2
AQP4-AS1,2
DNAJC24,2
CCDC34,2
A2M,2
AC083843.1,2
PEX1,2
BNC1,2
RP2,2
CAPS2,2
POMP,2
REST,2
CAPN9,2
C3orf55,2
CLPTM1,2
CYFIP2,2
GTPBP3,2
DHRS2,2
FLT3LG,2
JPH1,2
ZBTB4,2
NDUFV3,2
SYCP2,2
ARID4A,2
MIF4GD,2
ZNF250,2
RNASE1,2
WDR6,2
HIST3H2A,2
DPY30 /// MEMO1,2
PAPLN,2
LYPLAL1,2
SSX1,2
SEMA3D,2
COL11A2,2
NCOA5,2
FEZ1,2
GRIK1,2
SYCE1L,2
CRAMP1L,2
ENTPD3,2
ABCC1,2
CPSF7,2
SLC22A3,2
MBOAT7,2
ILDR2,2
RFX5,2
SFR1,2
KPNA3,2
SLC43A3,2
MTM1,2
SH3PXD2B,2
PPP2R2B,2
ABLIM1,2
TRIM73 /// TRIM74,2
ARMC1,2
FXN,2
DYRK3,2
CSTF1,2
CEP120,2
LOC100507431,2
TMEM254,2
SIGIRR,2
S100PBP,2
INPP5A,2
ANKRD65,2
RASSF8-AS1,2
STAG3L4,2
SNRNP70,2
CD101,2
FRMPD4,2
DHX15,2
CIT /// MIR1178,2
PHF1,2
MAP3K9,2
KDM7A,2
AKT1S1,2
JMJD7-PLA2G4B /// PLA2G4B,2
MRPS18A,2
CDKN2B,2
DUS4L,2
ARID3A,2
CLEC4A,2
SYNGR2,2
GCNT2,2
ZC3H4,2
BIN3,2
PLEKHS1,2
VPS26A,2
CYP1B1-AS1,2
C7orf25 /// PSMA2,2
ISM1,2
ZNF22,2
FLJ21408,2
PCDH15,2
LRRC48,2
HEBP2,2
ACSM3,2
ZFHX4-AS1,2
SP8,2
GCNT1,2
AK1,2
ADPRM,2
LOC101927166,2
FAM114A1,2
ARNTL,2
HIATL1,2
TM9SF1,2
LINC00921 /// ZNF263,2
SUV420H2,2
AP3B1,2
DDX21,2
BC039537 /// RP11-30L15.6,2
CAP2,2
PRKAR1B,2
NUTF2 /// NUTF2P4,2
PTGFRN,2
EI24,2
DTD2,2
THEMIS2,2
RALA,2
CCDC129,2
KCNA2,2
C22orf42,2
PPM1H,2
ADAM19,2
RHBDD2,2
TMEM14B,2
ZFAND3,2
AFAP1L1,2
UTP18,2
DNAJA2,2
TOX,2
LCE1E,2
XBP1,2
GNRH1,2
EFCAB5,2
TCEB1,2
FAM114A2,2
ZNF527,2
PDK2,2
BC040901 /// CTC-241N9.1 /// LOC100996419,2
AASDH,2
HDAC7,2
ZCCHC17,2
KLK10,2
SLC6A5,2
ENTPD6,2
ZHX2,2
LINC00527,2
CYBA,2
PTGDR2,2
EIF1AD,2
SHISA9,2
GARNL3,2
MAP2K6,2
ZNF317,2
FMR1,2
BSPRY,2
SLC52A3,2
GLUD1,2
DNAJC7,2
ZNF606,2
AASS,2
HCCS,2
RIPK1,2
SLC35F3,2
SOX9-AS1,2
ACOT7,2
SLA,2
HIVEP1,2
C6orf163,2
C4orf32,2
AK057554 /// RP11-144L1.4,2
PRKD1,2
RABL2A /// RABL2B,2
ACTR5,2
TAF5L,2
HCFC2,2
NIT1,2
LAT2,2
CRCP,2
USP45,2
PCGEM1,2
IL10RB-AS1,2
CRHR2,2
CMTM7,2
ANKRD18A,2
LOC101927043,2
KLHL34,2
FAM71F1,2
LRRC17,2
FAM9B,2
OAZ3,2
PCCB,2
HLA-DRA,2
USP30,2
LINC00467,2
ERI1,2
NKAPL,2
SORCS1,2
NELL1,2
C8orf58,2
NECAB3,2
RAD51C,2
PRPF18,2
RNF123,2
LRRC14,2
AGPAT5,2
RPAP2,2
PHF11,2
RP11-489E7.4,2
NOS1AP,2
AX747261,2
LGI4,2
ZNF578,2
DMGDH,2
MCM6,2
CYP1A2,2
GAS6,2
LIMS1,2
CYB5R3,2
NGDN,2
PKP3,2
SERPINE2,2
ATP7A,2
SRA1,2
RPLP1,2
PCDHGA3,2
PGS1,2
TMOD1,2
BTBD19,2
TSTA3,2
CDKAL1,2
SDHAF1,2
HAUS7 /// TREX2,2
LOC102725198 /// RASA4 /// RASA4B /// RASA4CP,2
TMEM57,2
PRRC1,2
SLC4A11,2
CDIP1,2
RASGRF2,2
CEP83,2
ABCE1,2
GFOD1,2
TRAK2,2
FZD7,2
F12,2
PDCD5,2
HIST1H3E,2
NCAM2,2
MIR210HG,2
SLC24A2,2
PHF12,2
ZDHHC5,2
EFR3A,2
CBFB,2
ADCY5,2
SSTR1,2
ZNF227,2
HTRA2,2
RP11-196G18.23,2
EFS,2
UCP2,2
MFHAS1,2
BACH2,2
CWC27,2
ZNF334,2
UPF1,2
LOC100293211,2
TGFBR2,2
DNAJC6,2
TPPP2,2
C6orf58,2
HRSP12,2
ZDHHC1,2
MTMR9LP,2
PRCD,2
ZNF430,2
GJA4,2
ST20,2
ZC3H7A,2
DIO3OS,2
PPP1R3A,2
UBXN2B,2
B3GALTL,2
FZD2,2
MCM5,2
LOC283887,2
HAND2-AS1,2
COPZ2,2
ATP6V1C2,2
LIX1,2
GGPS1,2
DAK,2
WIPI1,2
PRKAB1,2
SLK,2
ALAD,2
LINC00265 /// LOC101929038,2
CLP1,2
TMEM221,2
CSTF2T,2
PEX7,2
ADK,2
AP3M1,2
POLI,2
HIGD2A,2
RFX7,2
CABYR,2
ZNF853,2
C1orf95,2
FAM91A1,2
BCL7A,2
SLC9B2,2
NPR2,2
RP11-77H9.8,2
SH3BGRL,2
RIPK2,2
ZNF684,2
TMEM8B,2
RIOK2,2
MTA3,2
SSB,2
FAM43A,2
CBX4,2
TADA1,2
GPER1,2
ACSL5,2
SPTB,2
ADAMTS20,2
RAP2C,2
ANKRD6,2
SMA4,2
PRRG4,2
CDRT4 /// TVP23C /// TVP23C-CDRT4,2
SLC25A23,2
CYP2C18,2
FGL2,2
TNNT3,2
NUP153,2
NOC2L,2
KRT8P12,2
ZNF382,2
UG0898H09,2
ZFYVE21,2
BACH1 /// GRIK1-AS2,2
TICRR,2
NAALADL1,2
SLC7A4,2
NFS1,2
B4GALT4,2
SPIB,2
UGT1A1 /// UGT1A3 /// UGT1A5 /// UGT1A8 /// UGT1A9,2
LRRC23 /// RPL13P5,2
TMOD2,2
MIPEP,2
LILRB2,2
KIAA1107,2
DMC1,2
SLFN13,2
C10orf128,2
UBQLN2,2
TAOK3,2
MIR6778 /// SHMT1,2
ZNF420,2
ZNF77,2
CFI,2
ATP6,2
ALK,2
TBC1D4,2
GMDS-AS1 /// RP1-80B9.2,2
C4orf19,2
CDKL2,2
SGOL1,2
LOC100506172,2
SIX4,2
EIF2B4,2
SF3A2,2
KDM5C,2
MSX1,2
ZNF706,2
CLEC2B,2
ATP5D,2
WEE1,2
DZIP1,2
GPNMB,2
RCBTB2,2
ARHGAP21,2
DNAJA1,2
RP11-21L23.2,2
HSD3B2,2
SLC25A40,2
SHC1,2
MIR3934 /// UQCC2,2
MIR6741 /// PYCR2,2
SLC2A1,2
TLL1,2
C9orf40,2
STMN2,2
TMC6,2
NUDT3 /// RPS10-NUDT3,2
ASPHD1,2
UBE2QL1,2
BOLA2,2
ZC3H12C,2
PTK6,2
ARL6IP5,2
FAH,2
KCNJ8,2
JAG2,2
APOA2,2
MFSD11,2
CTC-444N24.11,2
CBLN4,2
SNORD8,2
GINS3,2
MORN4,2
GDAP2,2
KCNIP4,2
RMND1,2
MTRR,2
TCEA3,2
GRTP1,2
ZNF576,2
SMC6,2
NEFM,2
CASP6,2
TMEM135,2
IDH2,2
ZNF416,2
IMMP2L,2
GBP4,2
ITGA6,2
PDIA4,2
AIPL1,2
SLC35B3,2
UBE2U,2
ATP5E,2
IER3IP1,2
TLR7,2
ZBED3,2
RPL18,2
ATP8B1,2
FAM218A,2
ZNF681,2
TCTN1,2
HSF2,2
RNMT,2
ARSG,2
TRPC6,2
PLD5,2
RPGRIP1L,2
BC043266 /// RP4-568F9.6,2
HOXB-AS1,2
ZNF587,2
COPB2,2
ZNF85,2
LINC00599 /// MIR124-1,2
C1orf74,2
AGO2 /// CASC7 /// CASC7,2
TGFB1,2
BHLHE22,2
CNTN4,2
DPH1 /// OVCA2,2
DUSP18,2
ANKRD16,2
KIAA1324L,2
NBPF3,2
FAM115C /// FAM115D /// LOC101928422,2
CD48,2
CATSPERB,2
RPS6KA4,2
SLC16A11,2
CALB1,2
VGLL3,2
CCDC6,2
NBEAL1,2
NEK5,2
LOC101805491 /// TMEM247,2
HRH4,2
ZNF260,2
TMEM219,2
VKORC1L1,2
LINC00173,2
PSMA7,2
C2,2
B3GALT1,2
CHST2,2
MAPK13,2
TADA2A,2
SDS,2
DAXX,2
FGB,2
SRPK1,2
SEMA4D,2
ADORA1,2
C20orf203,2
PPP1R3D,2
MGC40069,2
GPX2,2
ENTPD7,2
CTB-12O2.1,2
ZNF33B,2
PIGY /// PYURF,2
TUBE1,2
RP11-486G15.2,2
TOMM5,2
PXDN,2
POT1,2
LOC101930296 /// TBC1D26 /// ZNF286A,2
PCED1A,2
LOC100130417,2
FAM188A,2
PROSER1,2
ZNF138,2
DBR1,2
ACSL1,2
NGLY1,2
DNASE2,2
KRT6B,2
ATP1B1,2
AK055981 /// RP11-617F23.1,2
ADCK3,2
ND4,2
PIK3AP1,2
AKAP5,2
ULBP2,2
KLHDC1,2
LRRC34,2
PFKL,2
ELAVL2,2
PTGES,2
IFT74,2
GZF1,2
AP3B2,2
ADAM30,2
SIK1,2
SIRT6,2
ABR,2
ADAM18,2
TRPC3,2
HSD17B4,2
ADAD1,2
HIRA,2
LCK,2
PTPN3,2
DNAI2,2
SNX33,2
NHLH2,2
CAAP1,2
CXorf40A /// CXorf40B,2
CHORDC1,2
MCHR2-AS1,2
KCTD4,2
FOLR2,2
HMGB2,2
ATXN2L,2
MAPKBP1,2
GMCL1,2
SLC17A4,2
EMX2OS,2
TCF7,2
ZNF358,2
KCNAB2,2
SPATA21,2
ZMAT1,2
SPRY1,2
PPM1D,2
ODF3,2
CPE,2
ALG10,2
ENTPD1-AS1 /// LOC101927104,2
ZNF627,2
GFRA3,2
NODAL,2
DENND2C,2
ACTR3BP2 /// ACTR3BP5,2
SETBP1,2
C7orf63,2
FLRT3,2
MAP1LC3B,2
P4HA1,2
NUDT5,2
LOC101927606,2
KBTBD4,2
SLC17A7,2
GSTT1,2
RIMS3,2
CA1,2
UBA1,2
CXorf38,2
SGPP2,2
FLOT2,2
SLC35G2,2
TMEM248,2
LOC100505549,2
LOC100128079,2
RPS24,2
IQCF1,2
CEP85,2
USP1,2
PPP3CB,2
POC1A,2
ZIC4,2
UBAP1L,2
IL4,2
C14orf132,2
COL6A5,2
CGNL1 /// LOC101930344 /// LOC101930349,2
ZNF547,2
PXYLP1,2
EEF1E1,2
LSM12,2
RP3-412A9.16,2
TXN2,2
A1CF,2
SLC44A2,2
FGD3,2
XRCC6,2
TRIM52-AS1,2
ADAMTS19,2
TNFRSF11A,2
MEF2BNB,2
P2RX7,2
PRF1,2
C4orf27,2
PET117,2
DNAH17,2
SPERT,2
ALG9,2
TNFAIP2,2
PRPF6,2
LOC101928896,2
GOLM1,2
COG2,2
RSPH10B /// RSPH10B2,2
TMEM47,2
LOC100631378,2
RPL12,2
MIR4746 /// UBXN6,2
RORC,2
IQSEC1,2
COL5A3,2
AKTIP,2
SORBS3,2
COBL,2
PCID2,2
CD52,2
LOC100288778 /// LOC101930154 /// MIR6859-1 /// MIR6859-2 /// WASH1 /// WASH2P /// WASH3P /// WASH7P,2
IGIP,2
OSM,2
FADS3,2
MEIS1,2
SCARF1,2
RNF125,2
ZBTB7B,2
DLGAP1-AS2,2
PHEX,2
SGK2,2
ITGAL,2
MOB3C,2
PPP1R10,2
ZBTB45,2
CCNF,2
EML1,2
TICAM2 /// TMED7-TICAM2,2
SNIP1,2
FOXL1,2
MZB1,2
ALG14,2
ANAPC4,2
MGAT5,2
ARG2,2
TMEM129,2
LOC285147,2
DEFB106A /// DEFB106B,2
OXLD1,2
ABHD16A,2
ZNF445,2
FAM66B /// FAM66C /// FAM66D /// LOC101928910 /// LOC102725108,2
SH3TC1,2
LOXL4,2
LOC101927668,2
FARSA,2
RASSF5,2
AC010524.4,2
RNF138,2
HOMER2,2
CARD16,2
TBC1D15,2
MEDAG,2
RAN,2
LOC100507472 /// PCSK6,2
LINC01206,2
ZBP1,2
PDCL,2
FAHD1,2
ZNF318,2
CA5BP1,2
ICAM2,2
CEBPD,2
NIPA2,2
RP11-1008C21.2,2
R3HCC1,2
HEG1,2
TXNDC17,2
LOC100996579,2
IER5L,2
ARHGAP31,2
SLC14A1,2
TRPC7,2
ARL6IP4,2
TACO1,2
CEP135,2
NIPSNAP1,2
LOC728730,2
TIMM8B,2
ATP6V1G2-DDX39B /// DDX39B /// SNORD84,2
PPP2R5D,2
PCA3,2
GPR85,2
DET1,2
POLR3C,2
ZMYND10,2
WISP3,2
CELA3A,2
NUP133,2
USP10,2
HLA-DQA1 /// LOC100509457,2
THYN1,2
MCMDC2,2
TRPV5,2
HRASLS,2
SYPL1,2
OBFC1,2
ARX,2
NDUFC2 /// NDUFC2-KCTD14,2
C8orf33,2
ATP6V1B1,2
MARCH3,2
CLEC4D,2
CX3CR1,2
PCDH18,2
AIFM2,2
PLEKHH1,2
LOC728613 /// PDCD6,2
KDM1B,2
ENPEP,2
RNASE4,2
SEMA4C,2
SOCS4,2
GOLT1B,2
CSRNP2,2
LOC100996782 /// MED18,2
IKBKE,2
FKRP,2
PNPLA4,2
XYLT2,2
ZNF862,2
RPARP-AS1,2
HEATR3,2
ANAPC7,2
IL11RA,2
KRT74,2
SCRT1,2
RB1CC1,2
CYB561D2,2
ADAM15,2
GSTM4,2
TIMM10B,2
SPTY2D1,2
OR5J2,2
CXorf57,2
PTPDC1,2
C1QTNF6,2
LTB,2
S1PR3,2
HTR2C,2
EHBP1,2
GSX1,2
LOC728613,2
LOC100506411,2
WDR38,2
LRRC40,2
C2orf69,2
MMD2,2
DLGAP2,2
OPCML,2
ERF,2
HMGA1,2
NANS,2
H19 /// MIR675,2
C1orf27,2
GLTP,2
BICC1,2
PEX10,2
OSGEPL1,2
PGAP2,2
MARVELD2,2
ATP2A1,2
KCNMB2,2
AK021804,2
STAP1,2
MSANTD3,2
ENAM,2
IST1,2
EIF2AK1,2
COPS4,2
NBPF20,2
MDC1,2
LOC283484,2
C2orf82,2
P2RY10,2
NEK4,2
LOC100289090 /// RP11-23P13.6,2
DIRAS2,2
MTL5,2
SKI,2
SUDS3,2
IRX2,2
HOXB1,2
RNA45S5,2
PPID,2
CLIC6,2
RELA,2
RAMP2-AS1,2
TNFRSF10D,2
ABO,2
CBLL1,2
SBK1,2
IQCG,2
TAF1B,2
PCAT4,2
SLC1A1,2
LINC01312,2
IL1R2,2
APOM,2
GPX8,2
CYR61,2
SEPP1,2
OVOL1,2
LOC101928314,2
NAPSB,2
NR1D2,2
C11orf73,2
AKIP1,2
FAM186A,2
CBR3-AS1,2
C12orf73,2
SMAD9,2
SIX2,2
GOLGA8A,2
FUT8,2
FAM87A /// FAM87B,2
H2AFZ,2
ELL3,2
EBAG9,2
DIAPH2-AS1,2
SDK1,2
CRISP1,2
ATG16L2,2
TENM1,2
LOC283352,2
CCDC144A,2
BTG2,2
UBXN7,2
CA6,2
ANO1,2
MRPS23,2
TIMM17B,2
SH3RF1,2
SH2B1,2
CHST9,2
PAX7,2
SLC17A5,2
DLL1,2
TM2D3,2
NME7,2
POLR2D,2
TECPR2,2
CLIP4,2
RBM41,2
DNAH2,2
FAM103A1,2
EPB41L4A-AS1,2
UST,2
XPO4,2
PSMD13,2
SH2D1B,2
PELI2,2
FAM168B,2
C5orf47,2
HTATSF1,2
CCDC148,2
NPAS4,2
SP4,2
IRAK1BP1,2
LTBP2,2
EMID1,2
MAN1A1,2
LINC00692,2
HPSE,2
HLCS,2
SOX7,2
PKP1,2
SLC2A8,2
ORMDL3,2
ACTA2,2
PAXIP1OS,2
SIGMAR1,2
BCL3 /// MIR8085,2
MEGF8,2
ASPHD2,2
GID8,2
SLCO1C1,2
PLCD3,2
FAXC,2
USPL1,2
HSF1,2
LIN37,2
LOC90246,2
IFT81,2
PHKA1,2
TAPBPL,2
RUNDC1,2
ARHGAP30,2
EIF4G1,2
TEX10,2
IRF1,2
ATP6AP1L,2
BASP1,2
CTA-250D10.23,2
MIR631 /// NEIL1,2
ZDHHC9,2
DAG1,2
KLHDC4 /// LOC100129637,2
MS4A2,2
DHX37,2
SHROOM4,2
PARP14,2
C7orf73 /// LOC101930655,2
ZNF521,2
AGAP6,2
ASCL2,2
FBXO31,2
ELF1,2
ATAT1,2
DKFZp547J222,2
TRIM11,2
OR13C4,2
L1TD1,2
PRO2214,2
LPXN,2
LOC100505812,2
ESPL1,2
FAM169A,2
NPNT,2
ESRRA,2
PGBD2,2
CLN3,2
TMEM139,2
ARL6,2
ZNF770,2
PIP5K1B,2
CACNB3,2
PEA15,2
ABCC12,2
CRTAC1,2
USP12,2
HOXA10,2
FGF9,2
TRIM25,2
ZBTB21,2
NR0B1,2
LRTOMT,2
INTS9,2
GALNT3,2
TMEM45B,2
VSIG2,2
ZCWPW1,2
SLC2A12,2
BEND6,2
PPIEL,2
GALM,2
POU4F1,2
GRAMD1A,2
RP13-39P12.3,2
LOC100506675,2
CCDC47,2
TOM1L1,2
TYRO3,2
TMED7 /// TMED7-TICAM2,2
DMRTC1 /// DMRTC1B,2
RBM12,2
PROSER2,2
LINC00888,2
RP11-295G20.2,2
LOC101927705 /// P4HA2,2
TEX15,2
C9orf116,2
ZFY,2
SOX9,2
TMEM120B,2
MUC15,2
AGTPBP1,2
TBC1D9,2
TMEM183A /// TMEM183B,2
AZIN2,2
CNTN5,2
IPPK,2
LOC100130950,2
CIRH1A,2
FPR1,2
PCDHAC1,2
SLC25A17,2
MT1X,2
COL7A1,2
SLC25A34,2
GABPB1,2
LRRC4C,2
TJAP1,2
DVL3,2
INTS1,2
CBY1,2
LRRC8E,2
FLG-AS1,2
SLX4IP,2
DEFB119,2
NXT2,2
MZT1,2
GLT8D1,2
LPPR1,2
DOK3,2
LINC00312,2
SLC22A17,2
SMARCD3,2
HEY2,2
KIF16B,2
LILRA1,2
NLE1,2
WFDC9,2
PYHIN1,2
TTN-AS1,2
BCAM,2
STON1,2
TESPA1,2
PIGB,2
LRRC58,2
PSMD12,2
SLC19A1,2
BRI3,2
NUDT16P1,2
HDAC5,2
SYT1,2
ZNRF2,2
ANKEF1,2
ZNF780A,2
CWH43,2
HCRP1,2
CSPG4,2
TRNP1,2
SLC25A24,2
MINOS1,2
BOLA3-AS1,2
MOB3A,2
UXS1,2
TMEM8A,2
ZBED1,2
GPR68,2
TNFSF11,2
PSMD5,2
TEP1,2
GBP2,2
MICALL1,2
ANO2,2
SLC25A14,2
RHBDD3,2
FSCN1,2
C6orf132,2
ZNF668,2
CCL18,2
TRIM34 /// TRIM6-TRIM34,2
LARGE,2
MARK2,2
SLC1A3,2
NBEA,2
FUT4,2
RALB,2
MKRN1,2
TIMM50,2
ATXN7L3B,2
CAMK1D,2
POMT2,2
DLD,2
WT1,2
LIX1L,2
ACVRL1,2
C11orf63,2
ZAR1,2
MOCOS,2
FAM84B,2
NRD1,2
BTN3A1,2
LOC101927079 /// LOC727924,2
DYNC1LI1,2
ZNF197,2
C1GALT1C1,2
ZNF331,2
GRIK3,2
PPP1R1C,2
GIN1,2
LOC101928068,2
ZNF557,2
MST1,2
TRPA1,2
DSCR3,2
PMPCB,2
SERPINB8,2
LOC441178,2
TTC9,2
SNHG7 /// SNORA17 /// SNORA43,2
GALC,2
EIF2S2,2
SERPINC1,2
C1QTNF3,2
RERG,2
EFEMP2,2
YWHAEP7,2
CTBS,2
SLC25A51,2
TIGD7,2
TMEM185B,2
E2F3,2
TMEM213,2
NAA40,2
LINC00472,2
RALGDS,2
SCP2,2
DKFZP434L187,2
CNTFR-AS1,2
SUGT1P3,2
FAM120B,2
FAM83B,2
STK3,2
PANK3,2
HILPDA,2
ART4,2
SLC38A4,2
LINC01355,2
SUMO3,2
SDHD,2
LCAT,2
FXYD5,2
PHB,2
TFAP2C,2
NUP43,2
MRPS16,2
DMRT2,2
PAX2,2
GABRA4,2
FOXH1,2
HERC2P7,2
ADTRP,2
UGP2,2
BOP1 /// MIR7112,2
C9orf135,2
GXYLT1,2
C9orf64,2
PDZK1IP1,2
NANOG,2
TSPAN4,2
PPP2R5B,2
LOC284454 /// MIR23A /// MIR24-2,2
LOC400620,2
ANKRD53,2
MMD,2
PTGS2,2
MPC1,2
ARL15,2
PRKRA,2
CAND2,2
ACSBG1,2
ADCK4,2
CCDC125,2
AK8,2
HNF1A,2
FAM201A,2
MDH1B,2
OPN5,2
MIR6836 /// SNX8,2
RPS29,2
APOH,2
CCDC64,2
CXorf56,2
TUBGCP5,2
STMN1,2
SFRP4,2
VWA5A,2
EMB,2
BRS3,2
ZBTB11-AS1,2
CENPO,2
LTV1,2
RP11-219B4.3,2
LOC101927699,2
UGT2B15,2
RAB26,2
RFTN2,2
BCKDHB,2
SNRNP27,2
COQ9,2
KLK7,2
CYBRD1,2
SNX18,2
LOC102724316 /// PTCHD3P1,2
EFNB3,2
PPIC,2
NBPF1,2
CDC42EP2,2
PSMD11,2
ZNF586,2
SPATA19,2
SLC25A15,2
SLC25A5-AS1,2
TSC22D4,2
CILP2,2
WDR36,2
YPEL3,2
ZDHHC20,2
C21orf91,2
NUP205,2
HK2 /// RP11-259N19.1,2
BIRC6,2
PDZRN3,2
TIMM13,2
ANKRD32,2
DCAF11,2
PTBP2,2
BTN3A3,2
ARSA,2
METTL4,2
TSPAN31,2
PAX8-AS1,2
CABP7,2
RASA1,2
SECISBP2,2
ARHGEF9,2
DNAJC19,2
IL1B,2
CACFD1,2
TCEB2,2
RP11-402G3.5,2
USE1,2
COPS2,2
RGS7,2
MROH8,2
AGPAT2,2
EIF3H,2
GRIN2D,2
RRP15,2
OASL,2
SLC22A25,2
ZNF133,2
KDM4D,2
RIPK4,2
PLEKHM3,2
PCYOX1,2
BC005081 /// RP11-284F21.10,2
TP53,2
NECAP2,2
ADAT3,2
WWP1,2
IQCB1,2
SAP30BP,2
TAF4,2
TNFRSF11B,2
GGN,2
CCDC117,2
TRIM37,2
TMSB15A /// TMSB15B,2
GPR132,2
PRMT1,2
PHF23,2
IL1RAP,2
LOC100506497,2
SV2C,2
CCND1,2
NCKAP1,2
TXNRD1,2
KCNT2,2
NISCH,2
C12orf80,2
TRAC,2
ZNF25,2
BLOC1S5 /// EEF1E1-BLOC1S5,2
LOC102725022,2
AGBL4,2
ZNF75A,2
ASIC1,2
SAMD3,2
ZNF746,2
LRP3,2
C14orf28,2
CELSR2,2
RGCC,2
TMEM260,2
DCHS1,2
FCRL3,2
ZBTB18,2
RP11-432M24.4,2
SNX6,2
NRXN2,2
SNN,2
NEK3,2
MESDC1,2
LOC101928620 /// POU2AF1,2
ADAMTSL4,2
FAM214B,2
LOC101929497,2
B3GNT6,2
RNF157,2
GALNT12,2
DRAM2,2
TLE2,2
NXPH3,2
DHX40,2
CNBD1,2
TRAPPC2,2
PAQR3,2
KLHL3,2
NUP37,2
ADAMTS1,2
CKLF,2
MAML2,2
LOC100996590,2
PHLPP2,2
LINC00910,2
CCDC127,2
NUP88,2
VSNL1,2
LINC00354,2
CHP1,2
TBC1D32,2
MYB,2
ZBTB1,2
DAPK1,2
BAALC,2
NXPE1,2
